URL,Airline,Year,Top/Base,Salary_info,salary,currency,gross-net
https://www.pilotjobsnetwork.com/jobs/Transavia_France,Transavia France,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Transavia_France,Transavia France,2008,CaptMin,110000 euros per year whithout taxes,,,
https://www.pilotjobsnetwork.com/jobs/Maleth-Aero,Maleth-Aero,2022,CaptMax,Freelance,,,
https://www.pilotjobsnetwork.com/jobs/Maleth-Aero,Maleth-Aero,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Valair_Private_Jets,Valair Private Jets,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Valair_Private_Jets,Valair Private Jets,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/BA_CityFlyer,BA CityFlyer,2020,CaptMax,98142,,,
https://www.pilotjobsnetwork.com/jobs/BA_CityFlyer,BA CityFlyer,2020,CaptMin,84088,,,
https://www.pilotjobsnetwork.com/jobs/Aura_Airlines,Aura Airlines,2021,CaptMax,To be discussed,,,
https://www.pilotjobsnetwork.com/jobs/Aura_Airlines,Aura Airlines,2021,CaptMin,To be discussed,,,
https://www.pilotjobsnetwork.com/jobs/VistaJet,VistaJet,2015,CaptMax,As per pay scale plus seniority bonus,,,
https://www.pilotjobsnetwork.com/jobs/VistaJet,VistaJet,2015,CaptMin,84000 for challenger fleet. 94000 for global fleet,,,
https://www.pilotjobsnetwork.com/jobs/Easyjet_German_Contract,Easyjet German Contract,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Easyjet_German_Contract,Easyjet German Contract,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Delta_Air_Lines,Delta Air Lines,2013,CaptMax,See detailed payscale,,,
https://www.pilotjobsnetwork.com/jobs/Delta_Air_Lines,Delta Air Lines,2013,CaptMin,See detailed payscale,,,
https://www.pilotjobsnetwork.com/jobs/TL_Aviation_GmbH,TL Aviation GmbH,2022,CaptMax,4.500 EUR,,,
https://www.pilotjobsnetwork.com/jobs/TL_Aviation_GmbH,TL Aviation GmbH,2022,CaptMin,3.500 EUR,,,
https://www.pilotjobsnetwork.com/jobs/Luebeck_Air,Luebeck Air,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Luebeck_Air,Luebeck Air,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Est,Air Est,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Est,Air Est,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Cityjet_Estonia_(Closed),Cityjet Estonia (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Cityjet_Estonia_(Closed),Cityjet Estonia (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/easyJet_Switzerland,easyJet Switzerland,2013,CaptMax,163000CHF,,,
https://www.pilotjobsnetwork.com/jobs/easyJet_Switzerland,easyJet Switzerland,2013,CaptMin,138000CHF (First 6 months),,,
https://www.pilotjobsnetwork.com/jobs/Harmony_Jets,Harmony Jets,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Harmony_Jets,Harmony Jets,2022,CaptMin,Additional 250Ã¢âÂ¬ per day of flight after the first 8 days in the month,,,
https://www.pilotjobsnetwork.com/jobs/Olympus_Airbus_(Closed),Olympus Airbus (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Olympus_Airbus_(Closed),Olympus Airbus (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Salam_Air,Salam Air,2018,CaptMax,4100,,,
https://www.pilotjobsnetwork.com/jobs/Salam_Air,Salam Air,2018,CaptMin,2650,,,
https://www.pilotjobsnetwork.com/jobs/Jazeera_Airways,Jazeera Airways,2010,CaptMax,2500KD,,,
https://www.pilotjobsnetwork.com/jobs/Jazeera_Airways,Jazeera Airways,2010,CaptMin,2000KD,,,
https://www.pilotjobsnetwork.com/jobs/Blubird_Nordic,Blubird Nordic,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Blubird_Nordic,Blubird Nordic,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Copa_Airlines,Copa Airlines,2017,CaptMax,"$11,189.80 (66 guaranteed hours + 34 flying hours) Before Tax",,,
https://www.pilotjobsnetwork.com/jobs/Copa_Airlines,Copa Airlines,2017,CaptMin,"$7,830.60 (66 guaranteed hours) Before Tax",,,
https://www.pilotjobsnetwork.com/jobs/Latam_Airlines,Latam Airlines,2017,CaptMax,43500,,,
https://www.pilotjobsnetwork.com/jobs/Latam_Airlines,Latam Airlines,2017,CaptMin,28000,,,
https://www.pilotjobsnetwork.com/jobs/Air_Caledonie,Air Caledonie,2022,CaptMax,"10500 EUR, increasing yearly",,,
https://www.pilotjobsnetwork.com/jobs/Air_Caledonie,Air Caledonie,2022,CaptMin,9000 EUR,,,
https://www.pilotjobsnetwork.com/jobs/Air_Caledonie,Air Caledonie,2022,CaptMax,"10500 EUR, increasing yearly",,,
https://www.pilotjobsnetwork.com/jobs/Air_Caledonie,Air Caledonie,2022,CaptMin,9000 EUR,,,
https://www.pilotjobsnetwork.com/jobs/LEVEL_Europe_(Closed),LEVEL Europe (Closed),2018,CaptMax,104944,,,
https://www.pilotjobsnetwork.com/jobs/LEVEL_Europe_(Closed),LEVEL Europe (Closed),2018,CaptMin,70056,,,
https://www.pilotjobsnetwork.com/jobs/Virgin_America_(Closed),Virgin America (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Virgin_America_(Closed),Virgin America (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Tyrolean_Jet_Services,Tyrolean Jet Services,2007,CaptMax,7690 monthly(14x) Tax and Social Security deduction very high,,,
https://www.pilotjobsnetwork.com/jobs/Tyrolean_Jet_Services,Tyrolean Jet Services,2007,CaptMin,4100 monthly(14x) Tax and Social Security deduction very high,,,
https://www.pilotjobsnetwork.com/jobs/Global_Supply_Systems_(Closed),Global Supply Systems (Closed),2011,CaptMax,107244,,,
https://www.pilotjobsnetwork.com/jobs/Global_Supply_Systems_(Closed),Global Supply Systems (Closed),2013,CaptMin,"Recent Upgrades were around year 6 which is 89,000 basic",,,
https://www.pilotjobsnetwork.com/jobs/West_Atlantic_UK,West Atlantic UK,2019,CaptMax,ÃÂ£72106,,,
https://www.pilotjobsnetwork.com/jobs/West_Atlantic_UK,West Atlantic UK,2019,CaptMin,ÃÂ£72106,,,
https://www.pilotjobsnetwork.com/jobs/SAS_Ireland,SAS Ireland,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/SAS_Ireland,SAS Ireland,2022,CaptMin,ÃÂ£5637 basic per month. ÃÂ£49 per block hour.,,,
https://www.pilotjobsnetwork.com/jobs/Meridiana_Fly_(Closed),Meridiana Fly (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Meridiana_Fly_(Closed),Meridiana Fly (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Blue_Panorama_Airlines,Blue Panorama Airlines,2012,CaptMax,B737 (70 hours - 18 work days - 40 legs): 6600 before tax B767 (70 hours - 20 work days - 10 legs): 7000 before tax,,,
https://www.pilotjobsnetwork.com/jobs/Blue_Panorama_Airlines,Blue Panorama Airlines,2012,CaptMin,B737 (70 hours - 18 work days - 40 legs): 5800 before tax B767 (70 hours - 20 work days - 10 legs): 6200 before tax,,,
https://www.pilotjobsnetwork.com/jobs/Great_Dane_Airlines,Great Dane Airlines,2020,CaptMax,50.000 dkr,,,
https://www.pilotjobsnetwork.com/jobs/Great_Dane_Airlines,Great Dane Airlines,2020,CaptMin,50.000 dkr,,,
https://www.pilotjobsnetwork.com/jobs/ACM_Air_Charter,ACM Air Charter,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/ACM_Air_Charter,ACM Air Charter,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/ASL,ASL,2012,CaptMax,Undisclosed,,,
https://www.pilotjobsnetwork.com/jobs/ASL,ASL,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Beijing_Capital_Airline_(Closed),Beijing Capital Airline (Closed),2013,CaptMax,16000+ increase w contract renewal,,,
https://www.pilotjobsnetwork.com/jobs/Beijing_Capital_Airline_(Closed),Beijing Capital Airline (Closed),2011,CaptMin,14000,,,
https://www.pilotjobsnetwork.com/jobs/Beijing_Capital_Airline_(Closed),Beijing Capital Airline (Closed),2013,CaptMax,16000+ increase w contract renewal,,,
https://www.pilotjobsnetwork.com/jobs/Beijing_Capital_Airline_(Closed),Beijing Capital Airline (Closed),2011,CaptMin,14000,,,
https://www.pilotjobsnetwork.com/jobs/Lalona_Air_(Closed),Lalona Air (Closed),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Lalona_Air_(Closed),Lalona Air (Closed),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/FTE_Jerez,FTE Jerez,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/FTE_Jerez,FTE Jerez,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Neos,Neos,2019,CaptMax,12000 net 100 hrs,,,
https://www.pilotjobsnetwork.com/jobs/Neos,Neos,2019,CaptMin,4200 net 0 hours,,,
https://www.pilotjobsnetwork.com/jobs/Medavia,Medavia,2009,CaptMax,7000 Euro/Month before tax,,,
https://www.pilotjobsnetwork.com/jobs/Medavia,Medavia,2013,CaptMin,5500 Euro,,,
https://www.pilotjobsnetwork.com/jobs/Cargologic_Germany,Cargologic Germany,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Cargologic_Germany,Cargologic Germany,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Alitalia,Alitalia,2009,CaptMax,-,,,
https://www.pilotjobsnetwork.com/jobs/Alitalia,Alitalia,2011,CaptMin,6500,,,
https://www.pilotjobsnetwork.com/jobs/Iberia_Express,Iberia Express,2017,CaptMax,57880Ã¢âÂ¬/year after tax,,,
https://www.pilotjobsnetwork.com/jobs/Iberia_Express,Iberia Express,2017,CaptMin,39572Ã¢âÂ¬/year after tax,,,
https://www.pilotjobsnetwork.com/jobs/Royal_Air_Maroc,Royal Air Maroc,2017,CaptMax,B747/767/787 Ã¢âÂ¬13000 (before tax) B737 Ã¢âÂ¬7800 (before tax) E190 UNK,,,
https://www.pilotjobsnetwork.com/jobs/Royal_Air_Maroc,Royal Air Maroc,2017,CaptMin,B747/767/787 Ã¢âÂ¬7400(before tax) B737 Ã¢âÂ¬5900(before tax),,,
https://www.pilotjobsnetwork.com/jobs/Surinam_Airways,Surinam Airways,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Surinam_Airways,Surinam Airways,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Antilles_Express,Air Antilles Express,2018,CaptMax,5800Ã¢âÂ¬ brut,,,
https://www.pilotjobsnetwork.com/jobs/Air_Antilles_Express,Air Antilles Express,2018,CaptMin,4000Ã¢âÂ¬ brut,,,
https://www.pilotjobsnetwork.com/jobs/TUIfly,TUIfly,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/TUIfly,TUIfly,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Northwings_GmbH,Northwings GmbH,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Northwings_GmbH,Northwings GmbH,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/JETSTAR,JETSTAR,2006,CaptMax,"171 100 AUD Narrow Body, 185 000 AUD Wide Body (Aug 2006)",,,
https://www.pilotjobsnetwork.com/jobs/JETSTAR,JETSTAR,2010,CaptMin,"AUD$154,037 A320, AUD$175,603 A330",,,
https://www.pilotjobsnetwork.com/jobs/Cathay_Pacific,Cathay Pacific,2020,CaptMax,"19.330 US$ average Target pay per month for a very senior Captain, which can only be achieved by flying close to the maximum legal limit, not realistic.",,,
https://www.pilotjobsnetwork.com/jobs/Cathay_Pacific,Cathay Pacific,2020,CaptMin,9.350 US$,,,
https://www.pilotjobsnetwork.com/jobs/Silkway_West_Airlines,Silkway West Airlines,2015,CaptMax,8500,,,
https://www.pilotjobsnetwork.com/jobs/Silkway_West_Airlines,Silkway West Airlines,2015,CaptMin,8500,,,
https://www.pilotjobsnetwork.com/jobs/Bluebird,Bluebird,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Bluebird,Bluebird,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Woodgate_Aviation,Woodgate Aviation,2014,CaptMax,"PA31: Freelance based. GBP 750 retainer each month + GBP 75 per duty period BE20 Capt: GBP 20000 per annum + GBP 125 per duty period. Total will work out approx GBP 30000-35000 gross, leaning towards the lower end.",,,
https://www.pilotjobsnetwork.com/jobs/Woodgate_Aviation,Woodgate Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/DragonFly_Executive_Air_Charter,DragonFly Executive Air Charter,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/DragonFly_Executive_Air_Charter,DragonFly Executive Air Charter,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Stobart_Air_(Closed),Stobart Air (Closed),2016,CaptMax,New 5 Year Payscale effective JUL15 Ã¢âÂ¬83421,,,
https://www.pilotjobsnetwork.com/jobs/Stobart_Air_(Closed),Stobart Air (Closed),2016,CaptMin,Payscale effective JUL15 Ã¢âÂ¬53465,,,
https://www.pilotjobsnetwork.com/jobs/AHK_Air_Hong_Kong_limited,AHK Air Hong Kong limited,2015,CaptMax,"15.5-17k USD per month + gratuity 10% of basic prior to tax(15%) @ 45 hours a month, above 45hrs is OT incentive pay",,,
https://www.pilotjobsnetwork.com/jobs/AHK_Air_Hong_Kong_limited,AHK Air Hong Kong limited,2010,CaptMin,"8070 USD A306 Fleet, 9475 Senior Payscale and B744",,,
https://www.pilotjobsnetwork.com/jobs/Nyx_Air,Nyx Air,2021,CaptMax,420 Euro/day,,,
https://www.pilotjobsnetwork.com/jobs/Nyx_Air,Nyx Air,2021,CaptMin,300 Euro/day,,,
https://www.pilotjobsnetwork.com/jobs/easyJet_(Portuguese_Contract),easyJet (Portuguese Contract),2017,CaptMax,152917Ã¢âÂ¬ in 2021,,,
https://www.pilotjobsnetwork.com/jobs/easyJet_(Portuguese_Contract),easyJet (Portuguese Contract),2017,CaptMin,144500Ã¢âÂ¬ in 2017,,,
https://www.pilotjobsnetwork.com/jobs/American,American,2015,CaptMax,"On Boeing 777/787 and Airbus 330 with 75h a month, yearly salary is $256.600 excluding flight pay and per diems. Pay varies strongly with hours flown.",,,
https://www.pilotjobsnetwork.com/jobs/American,American,2015,CaptMin,"On Boeing 777/787 and Airbus 330 with 75h a month, yearly salary is $234.900 excluding flight pay and per diems. Pay varies strongly with hours flown.",,,
https://www.pilotjobsnetwork.com/jobs/United_Airlines,United Airlines,2004,CaptMax,"Guaranteed 65hrs per month. 737 $147/hr, yr12 up to 747-400 $203/hr, yr12",,,
https://www.pilotjobsnetwork.com/jobs/United_Airlines,United Airlines,2004,CaptMin,"737 $132/hr, yr1 up to 747-400 $189/hr, yr1",,,
https://www.pilotjobsnetwork.com/jobs/Onur_Air,Onur Air,2016,CaptMax,Expats 6700 euro + 750 for accommodation,,,
https://www.pilotjobsnetwork.com/jobs/Onur_Air,Onur Air,2008,CaptMin,Expats 5500 euro + hotel,,,
https://www.pilotjobsnetwork.com/jobs/Thales_UK_(Flight_School),Thales UK (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Thales_UK_(Flight_School),Thales UK (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Turweston_Flying_Club_(Flight_School),Turweston Flying Club (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Turweston_Flying_Club_(Flight_School),Turweston Flying Club (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/T6_Harvard_Aviation_(UK),T6 Harvard Aviation (UK),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/T6_Harvard_Aviation_(UK),T6 Harvard Aviation (UK),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Stapleford_Flight_Centre_(Flight_School),Stapleford Flight Centre (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Stapleford_Flight_Centre_(Flight_School),Stapleford Flight Centre (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Premier_Flight_Training_(Flight_School),Premier Flight Training (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Premier_Flight_Training_(Flight_School),Premier Flight Training (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Yorkshire_Aero_Club_(Flight_School),Yorkshire Aero Club (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Yorkshire_Aero_Club_(Flight_School),Yorkshire Aero Club (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Headcorn_Aerodrome_(Flight_School),Headcorn Aerodrome (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Headcorn_Aerodrome_(Flight_School),Headcorn Aerodrome (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/West_London_Aero_Club,West London Aero Club,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/West_London_Aero_Club,West London Aero Club,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Specialist_Flight_Training_(Flight_School),Specialist Flight Training (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Specialist_Flight_Training_(Flight_School),Specialist Flight Training (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Aeroflot,Aeroflot,2021,CaptMax,"475,000 top with new contract from Oct 2020",,,
https://www.pilotjobsnetwork.com/jobs/Aeroflot,Aeroflot,2021,CaptMin,@3500RUB per flight hr.,,,
https://www.pilotjobsnetwork.com/jobs/Aircraft_Differences_Training_(Flight_School),Aircraft Differences Training (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Aircraft_Differences_Training_(Flight_School),Aircraft Differences Training (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Jota_Aviation,Jota Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Jota_Aviation,Jota Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Herefordshire_Aero_Club_(Flight_School),Herefordshire Aero Club (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Herefordshire_Aero_Club_(Flight_School),Herefordshire Aero Club (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Peterborough_Flying_School,Peterborough Flying School,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Peterborough_Flying_School,Peterborough Flying School,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/FOXY_Air_Service,FOXY Air Service,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/FOXY_Air_Service,FOXY Air Service,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Freedom_Aviation_(Flight_School),Freedom Aviation (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Freedom_Aviation_(Flight_School),Freedom Aviation (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Executive_Jet_Charter,Executive Jet Charter,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Executive_Jet_Charter,Executive Jet Charter,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Harvard_Flight_Centres_(flight_school),Harvard Flight Centres (flight school),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Harvard_Flight_Centres_(flight_school),Harvard Flight Centres (flight school),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/LyddAir,LyddAir,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/LyddAir,LyddAir,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Flight_Safety_(Flight_Training),Flight Safety (Flight Training),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Flight_Safety_(Flight_Training),Flight Safety (Flight Training),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Highland_Aviation_(flight_school),Highland Aviation (flight school),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Highland_Aviation_(flight_school),Highland Aviation (flight school),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Pilots_Paradise_(Flight_School),Pilots Paradise (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Pilots_Paradise_(Flight_School),Pilots Paradise (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/IAS_Medical,IAS Medical,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/IAS_Medical,IAS Medical,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/The_Pilot_Centre_(Flight_School),The Pilot Centre (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/The_Pilot_Centre_(Flight_School),The Pilot Centre (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Jamplub,Jamplub,2009,CaptMax,R$ 12.000,,,
https://www.pilotjobsnetwork.com/jobs/Jamplub,Jamplub,2009,CaptMin,R$ 7.500,,,
https://www.pilotjobsnetwork.com/jobs/Alitalia_Cityliner,Alitalia Cityliner,2007,CaptMax,"about E5.500 net, with 70 flighthours",,,
https://www.pilotjobsnetwork.com/jobs/Alitalia_Cityliner,Alitalia Cityliner,2007,CaptMin,E3.500 including 40hrs,,,
https://www.pilotjobsnetwork.com/jobs/Bookajet,Bookajet,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Bookajet,Bookajet,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Arena_Jet,Arena Jet,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Arena_Jet,Arena Jet,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Boeing_UK_Training_and_Flight_Services_(Flight_Training),Boeing UK Training and Flight Services (Flight Training),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Boeing_UK_Training_and_Flight_Services_(Flight_Training),Boeing UK Training and Flight Services (Flight Training),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Southend_Flying_Club_(Flying_School),Southend Flying Club (Flying School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Southend_Flying_Club_(Flying_School),Southend Flying Club (Flying School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Aviatica_(Flying_School),Aviatica (Flying School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Aviatica_(Flying_School),Aviatica (Flying School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Evelop,Evelop,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Evelop,Evelop,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Sirio,Sirio,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Sirio,Sirio,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Eagle_European,Eagle European,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Eagle_European,Eagle European,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Classic_Wings_Flight_Training_(Flight_School),Classic Wings Flight Training (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Classic_Wings_Flight_Training_(Flight_School),Classic Wings Flight Training (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/CRM_Aviation_Europe_(Flight_School),CRM Aviation Europe (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/CRM_Aviation_Europe_(Flight_School),CRM Aviation Europe (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/The_Little_Jet_Company,The Little Jet Company,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/The_Little_Jet_Company,The Little Jet Company,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/SaxonAir,SaxonAir,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/SaxonAir,SaxonAir,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Zenith_Aviation,Zenith Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Zenith_Aviation,Zenith Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Pen-Avia,Pen-Avia,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Pen-Avia,Pen-Avia,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/British_Aviation_Academy_(Flight_School),British Aviation Academy (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/British_Aviation_Academy_(Flight_School),British Aviation Academy (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Fly_Wales,Fly Wales,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Fly_Wales,Fly Wales,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Zephyr_Aviation,Zephyr Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Zephyr_Aviation,Zephyr Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Catreus_Ltd,Catreus Ltd,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Catreus_Ltd,Catreus Ltd,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Catreus_Ltd,Catreus Ltd,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Catreus_Ltd,Catreus Ltd,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Task,Air Task,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Air_Task,Air Task,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Ravenair,Ravenair,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Ravenair,Ravenair,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/DEA_Aviation,DEA Aviation,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/DEA_Aviation,DEA Aviation,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Devon_And_Somerset_Flight_Training_(Flight_School),Devon And Somerset Flight Training (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Devon_And_Somerset_Flight_Training_(Flight_School),Devon And Somerset Flight Training (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Jet_Exchange,Jet Exchange,,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Jet_Exchange,Jet Exchange,,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Britten-Norman_(Manufacturer),Britten-Norman (Manufacturer),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Britten-Norman_(Manufacturer),Britten-Norman (Manufacturer),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Eastern_Airways,Eastern Airways,2018,CaptMax,"J41 52,947 GBP SB20/ATR/E145 59,997 GBP",,,
https://www.pilotjobsnetwork.com/jobs/Eastern_Airways,Eastern Airways,2018,CaptMin,"J41 46,643 GBP, SB20/ATR/E145 53,693 GBP",,,
https://www.pilotjobsnetwork.com/jobs/Central_Flight_Training_(Flight_School),Central Flight Training (Flight School),,CaptMax,,,,
https://www.pilotjobsnetwork.com/jobs/Central_Flight_Training_(Flight_School),Central Flight Training (Flight School),,CaptMin,,,,
https://www.pilotjobsnetwork.com/jobs/Cirrus_Advanced_Flight_Training_(Flight_School),Cirrus Advanced Flight Training (Flight School),,CaptMax,,,,
